,Worried,TimeWorried,SocDisBelief,LockBelief,Stockpile,leftHome1Week,numPeople1Week,pubSpace2Weeks,SocDisPrac,NatGovTrust,LocGovTrust,Traveled,FollowNews,Am always worried about something; Rarely worry,Am nervous or tense most of the time; Am relaxed most of the time,Am afraid of many things; Am easily frightened,Get stressed out easily; Remain calm under pressure,Get irritated easily; Get angry easily,Am often down in the dumps; Often feel blue,Have a dark outlook on the future; Tend to feel very hopeless,Blame myself when something goes wrong; Am often troubled by feelings of guilt,Feel that my life lacks direction; Am happy with my life,Have a low opinion of myself; Think highly of myself,Avoid changes; Adapt easily to new situations,Take offence easily; My feelings are easily hurt,Need the approval of others; Need reassurance,Feel isolated from other people; Often feel lonely,Hate to hear about the successes of others; Am happy to see others doing well for themselves,Often feel that others misunderstand me; Feel that people are against me,Worry about what people think of me; Am not embarrassed easily,Enjoy social gatherings; Prefer to be alone,Having good friends is important for me; Have no need for close friendships,Act as a leader; See myself as a good leader,Radiate joy; Smile a lot,Find that nothing excites me; Am often bored,Am usually active and full of energy; Often feel tired,Love dangerous situations; Take risks,Am always joking; Have a great sense of humor,Talk a lot; Talking with others energizes me,Love excitement; Have a lot of fun,Am skilled in handling social situations; Find it difficult to approach others,Dont mind being the center of attention; Like to stand out in a crowd,Experience my emotions intensely; Am not easily affected by my emotions,Am full of ideas; Love to think up new ways of doing things,Am open about my feelings; Have difficulty showing affection,Love to learn new things; Am interested in many things,Dislike routine; Prefer variety to routine,Believe in the importance of art; Do not like poetry,Have a vivid imagination; Love to daydream,Find political discussions interesting; Avoid philosophical discussions,Am interested in science; Like to solve complex problems,Spend time reflecting on things; Often think about my experiences and emotions,Want to be in charge; Would like to have more power than other people,Enjoy cooperating with others; Like being part of a team,Am friendly with most people; Like most people,Believe that others have good intentions; Trust others,Cheat to get ahead; Often tell lies,Am quick to judge others; Accept people as they are,Find it easy to manipulate others; Have a natural talent for influencing people,Take advantage of others; Use others to get what I want,Insist on getting my way; Feel frustrated when I dont get my own way,Care about others; Love to help others,Believe that I am better than others; See myself as an average person,Find it hard to forgive others; Get back at people who insult me,Snap at people; Yell at people,Would like for other people to be afraid of me; Enjoy hurting others,Try to out do others; Like to compete and do everything I can to win,Demand a lot from others; Am hard to satisfy,Am quick to correct others; Believe that I am always right,Love order and regularity; Do things in a logical order,Cant make up my mind; Postpone decisions,Keep things tidy; Leave a mess in my room,Start tasks right away; Find it difficult to get down to work,Work hard; Push myself very hard to succeed,Keep my promises; Break my promises,Dont quit a task before it is finished; Often stop working if it becomes too hard,Act without thinking; Make rash decisions,Continue until everything is perfect; Want every detail taken care of,Buy only the things I need; Spend more money than I should,Am able to stand up for myself; Let others take advantage of me,Am able to control my cravings; Easily resist temptations,Am willing to accept responsibilities; Avoid responsibilities,Can maintain interest in something for a long time; My interests change quickly,Am an extremely loyal person; Switch my loyalties when I feel like it,Am always on time; Hardly ever finish things on time,Am easy to fool; Let myself be influenced by others,Am easily distracted; Often forget things,Learn quickly; Am good at many things,Enjoy flirting; Dont think much about sex,Am a spiritual person; Dont consider myself religious,Wear stylish clothing; Love to look my best,Love luxury; Am mainly interested in money,Believe in the power of fate; Believe that all events can be explained scientifically,Am always busy; Have too many things to do,Rebel against authority; Like to be viewed as proper and conventional,Believe in the importance of tradition; Think good manners are very important,Treat all people equally; Treat all ethnicities and religions equally,Feel thankful for what I have received in life; Have been richly blessed in my life,Am quick to admit making a mistake; Easily apologize when I have been wrong,Dislike talking about myself; Dont like to talk about my achievements,Am good at understanding others feelings; Know how to comfort others,Get suspicious when someone treats me nicely; Often feel that others laugh or talk about me,Dont hesitate to express an unpopular opinion; Tell others what I really think,Am usually a patient person; Hate waiting for anything,Am good at saving money,Cry easily,Like to read,Consider myself good-looking,Support liberal political candidates,Make friends easily,Get deeply immersed in music,Have strong sexual urges
11,5,5,6,6,3,1,1,1,6,5,4,1,5,0.160537433,-0.102883917,0.15969034,0.737750974,0.48138653,0.680842568,-0.048841208,0.195032405,0.218613828,0.636136972,0.226602149,-0.156252829,0.136845725,0.894853064,-0.05096672,0.092517197,0.244704246,0.51207186,-0.919119653,0.375712393,-0.091850821,-0.489349808,-0.60159788,-0.742491717,0.136055798,-0.266338559,-0.153095626,-0.112467647,0.419850744,0.082007623,-0.13205861,0.780998898,-0.861636372,0.115971294,-0.5171736,-0.025636453,-0.361873618,-0.986524244,0.002888539,0.177260289,0.089080994,-0.870125305,-0.879899209,-0.455440231,-1.0212006,0.27939016,-0.07109419,-0.313694611,-0.156044257,0.262757985,-0.626598021,0.678563499,-0.784748642,-0.324828268,-0.257671958,-0.134564802,-0.533696935,0.651354774,-0.196228073,0.053113521,0.170506942,-0.514057983,-0.192767615,0.209084785,-0.570865841,0.032817896,-0.557071707,-0.271934563,-0.117232003,0.2260387,-0.005915379,-0.780307874,-0.242474976,-0.106636883,-0.217328952,-1.263414154,0.081239433,-0.317466637,0.039222854,0.465093877,0.11923913,0.288069597,0.504488314,0.099965879,-0.755937113,-1.274889571,0.290508651,1.051551269,-0.207139562,-0.827896698,0.761865124,5,4.5,6,2.5,3.5,4,5,1
12,4,3,5,3,4,2,1,1,5,5,4,1,4,1.257898556,0.919436733,-0.2517885,0.529290291,0.667848692,1.264892489,0.32845408,1.29841652,0.991104158,0.985993366,1.07424795,-0.766613294,0.596433238,1.271705315,-0.960917663,0.731427261,0.66082492,-0.07536376,-2.053488366,1.285008882,-1.694309183,-1.072960004,-1.434777336,-0.742491717,-2.80550554,0.811749723,-2.398719742,1.590467633,-0.877341016,0.917893091,0.368664029,1.332701486,-0.535314484,-1.111247591,1.412976169,0.192798135,0.68904707,-0.104727816,0.828002593,0.955922677,-0.377783289,0.772983413,-0.435962736,-0.480298256,0.690229035,0.077958103,0.157588993,0.410086841,-0.403832223,-0.95119495,-0.230082546,1.534397937,-0.784748642,-1.132467433,2.058464261,-0.082723523,0.749401093,0.016504186,0.984421077,1.042135119,0.170506942,-0.556215808,0.642220623,-0.234912846,0.647215351,-1.278014259,0.140229736,-0.920228536,1.294410084,-0.172723543,-1.038127474,-1.157625529,0.670405058,0.321402339,0.330436653,-1.645791249,2.157060297,0.286513516,-0.721106379,1.225263306,-0.065689452,-0.419475573,1.200422034,-1.340998117,0.163837692,0.558856461,1.345716765,1.27310087,1.213906164,1.224838049,-0.480509327,2,3,5.5,2,3,2.5,5.5,1
13,6,5,6,6,5,2,2,1,6,4,5,1,5,0.376890013,-0.274887018,0.364486253,0.320829609,1.999131604,0.483385968,-0.805121254,-0.063539747,-1.116826698,-0.518380847,0.661187681,1.463918861,0.787222244,0.339016585,-0.05096672,0.720954254,0.457366777,0.708241693,-0.172180361,0.556237335,-0.335939827,0.512531086,-0.391723773,-0.712772324,0.891736386,0.423967503,-0.403403111,0.267521762,-0.69619537,-0.337763102,-1.363588269,-0.331219551,-1.413455449,-1.147433088,-1.397395544,-2.50274379,0.639617314,-0.102739918,-1.363228801,-0.194900905,0.089080994,-0.048570946,-0.175963537,-0.231292991,1.116309716,0.27939016,-0.062946235,0.410086841,-0.156044257,0.863690291,1.559934529,0.685982764,-0.784748642,0.65091716,0.379222533,0.721986689,0.754628529,0.854493844,1.557464146,1.042135119,1.486186194,0.833749432,0.431357192,0.640135167,0.616691213,-0.908129359,0.83753118,0.159358472,-0.205908731,0.377629121,-0.15035258,0.351645093,0.429724801,0.488446745,0.604319456,-1.836846735,-1.036544336,0.23720403,0.59267402,0.256892968,0.943533618,0.676097078,-0.073600492,0.334800386,0.107295611,-2.254741003,-0.335467375,-0.080722491,0.015501167,-0.595283823,-1.722883777,5,4,3,3,6,4,3,1
14,6,6,6,6,6,1,1,1,6,6,6,2,6,1.257898556,1.324307365,0.565508137,1.134196707,1.246771013,1.256572609,0.330143549,-0.063539747,2.226454894,1.160921563,1.302303348,0.853558397,0.596433238,0.894853064,0.228645736,0.752373273,-0.143803264,-0.269385841,1.009558398,-1.265691534,-1.520270914,-1.478717602,-1.852419892,-0.384702837,-0.354204425,-0.611491591,-0.145952374,0.455177446,0.595161942,1.549377171,-0.59222737,0.398508383,-0.00870158,-0.515730897,-0.363313988,0.62966731,-0.287728985,-0.322567807,0.279222664,-0.5670621,0.546249068,-0.870125305,-0.630765999,0.441148729,0.690229035,0.689831467,0.386272176,-0.075901496,0.452978806,-0.767001945,0.169688607,0.892522109,-0.096270662,-0.324828268,0.577846711,0.12493419,-1.05320907,-1.8626142,0.821852419,-1.926274105,-2.276036855,-1.314310867,-2.065142036,-1.571221489,-1.26508559,-0.603184483,-0.412553354,-1.566716614,-2.117657088,-1.313001251,0.143809744,-2.48373548,-0.693930894,-1.129759733,-2.972063508,1.221637782,0.560302276,0.754912932,-0.52318605,0.048692059,-1.513971635,-0.917847495,-0.953631769,-1.074206654,-0.465675952,0.194887578,-0.111915277,0.350113837,0.207599812,0.314777113,-1.308431351,3,5.5,4.5,3.5,4,4.5,6,4.5
15,6,4,6,6,2,2,5,1,5,1,3,1,5,0.601041705,0.747433632,0.155916311,0.925736024,1.053796906,1.067435889,0.899887786,0.907589981,1.619724561,0.811065169,-0.392988254,1.65245992,1.227307381,0.894853064,0.15914611,0.525439244,1.447044327,-0.268848903,1.009558398,-1.081830702,-1.537783598,-1.250812602,-0.39382943,-0.995684639,-0.39478493,-0.17968248,-0.401022027,-1.25711392,-0.871506568,1.549377171,0.849109729,-1.252192743,0.89464556,1.559788491,0.055329119,0.86048971,1.165077658,0.999381374,1.100448397,-0.770312697,1.479977633,1.214384947,1.9141115,-0.007145751,1.402732473,-1.795547952,-1.19006624,0.658282063,0.700766772,0.054388334,1.360320259,0.46460489,-0.784748642,0.670233462,-0.05904778,0.566170255,-1.292055392,-0.821485473,-1.915357281,-1.531203238,-0.731230536,0.581051079,0.212028277,-0.459069537,-0.369983396,0.474000205,-0.117322782,-2.213204692,-0.528661546,-1.440443118,0.587697191,0.340648779,-0.021731117,-0.741984972,-0.143621445,0.83952681,-1.036544336,-1.204955983,-0.325265721,-1.471646798,0.11923913,1.320890273,-1.150627394,0.569634893,-1.385450756,-0.416531907,0.496188642,-1.237522002,1.021807519,-0.140253355,-1.516148979,4.5,6,6,2,5,2,4,3
16,6,6,6,6,5,3,1,1,6,2,5,1,6,-0.93682369,0.281698572,0.569282166,0.570241555,0.48138653,0.105112528,0.330988283,-0.776097323,0.659584165,-0.763274801,1.508833482,0.875927039,1.246809757,0.932620653,2.887384987,0.298505214,1.641298082,-0.465018736,-1.571318853,-1.810602249,0.082187448,-0.108618411,-0.395935087,-1.383192912,1.341416104,-0.633137214,-1.154325567,-1.829437057,-1.426612402,-2.024157973,-0.36214299,-1.617056711,0.869439385,-1.544444217,-0.872431631,-1.604229815,-0.594695114,0.779056511,-3.834682641,-0.017405307,1.251393596,0.913958151,2.39064594,-0.256151016,1.116309716,-1.179885992,-0.520312601,-0.055097284,1.890451115,0.434862668,-0.42861159,0.459658713,-0.784748642,0.127282069,0.164189572,-0.056802884,1.263685792,-1.037341232,-0.444133828,-1.926274105,-1.618197228,0.033496548,-0.395165561,1.097080047,0.708263628,-0.402007027,-1.147532853,-0.918422641,-0.528661546,0.624800943,0.732134392,-0.252818488,0.670405058,-0.521254618,0.64117321,-0.308402845,-1.036544336,-1.155646497,0.412669167,-1.079456382,-1.513971635,-0.765668405,-0.283494185,0.825774037,-1.014151854,-2.594419244,-0.138723438,-2.357532887,1.598103454,-0.817701417,-0.894961753,5,3.5,5,2.5,6,2.5,2.5,3.5
17,4,3,6,6,2,2,1,1,6,2,4,1,2,-2.049783035,-1.317495811,-0.450923369,-1.036017009,-0.084511899,-1.054667434,-0.805965988,-1.620909285,-0.012816376,-0.728291922,-0.229508646,-1.121326771,-1.163907313,-0.216819895,-0.471192378,0.30897822,-0.726564529,-0.073216009,0.262619106,-0.349723263,0.482802038,-0.273957908,0.440402855,-0.772211109,0.095475293,0.671310613,-0.15547671,0.075188036,0.402347401,-0.549476457,0.348387089,0.033644416,0.317620307,0.747673484,-0.686879481,0.192798135,0.272833833,0.558234673,-0.542003068,0.16867529,-0.844647571,-0.48997248,0.300570904,1.188164525,1.116309716,0.271812967,1.505244226,0.410086841,-0.099320692,0.839513646,0.566746695,-0.401121902,0.016519875,0.088649466,0.577846711,0.280750624,-0.268713432,0.206926565,0.17157779,-1.134787941,-0.945586817,-0.514057983,-1.019290368,-0.015071906,0.415808768,0.908825128,0.284748089,-0.056739519,-0.322946775,-0.73078812,-1.920614446,-0.780307874,-0.222538579,-0.715141998,1.115231308,0.266360351,-0.717175014,0.705603446,0.781636612,0.048692059,-0.88998394,0.225317622,0.018448286,-0.369703134,0.365510353,0.073393809,-0.541147366,0.128564235,-0.768164456,1.002420456,0.347412697,5,2,2.5,4,5,3.5,5,3.5
18,6,5,6,6,3,4,1,1,6,6,4,1,6,1.025947754,0.939724876,-1.067198123,0.320829609,0.674360638,-0.693033755,-0.615206508,-0.782033943,0.218613828,-1.462987589,0.639662418,0.521213562,-1.623494826,-0.018951872,1.069097052,0.525439244,-1.346143345,-0.268848903,-0.124810314,0.920623108,-1.276181908,-1.263325702,0.232634405,-1.83013997,0.320315153,-0.556972917,-0.901636998,1.022822539,0.414016296,0.293720978,-0.82231175,-0.696083519,0.292414133,-0.930834775,-1.768499844,0.617279499,0.590187559,0.11808192,0.002888539,1.142003274,0.089080994,1.594537772,1.686710269,-0.480298256,0.903269375,1.31307062,0.157588993,1.123466188,1.033640086,0.250669662,0.766360965,0.683509676,0.930578928,1.626662588,1.429774162,0.306671263,1.523441859,0.410065635,1.394895488,0.251321169,-0.28774719,1.12860561,0.009630331,0.644450917,0.415808768,-0.032122127,1.534832624,2.099725653,-0.028555275,-0.451755831,0.954078116,0.706970121,1.563348694,0.26771639,-0.217328952,-0.690247695,-1.036544336,0.939803155,0.421626906,-1.471646798,0.935844512,-1.347709626,-0.769534213,-0.412312409,-1.159282434,-0.412068843,-0.550083419,-1.015972401,0.445511583,0.992225175,-1.310397009,6,2,4,4,6,4,3.5,2.5
19,6,4,6,4,1,2,1,1,6,6,6,1,5,1.257898556,2.134048628,0.77030405,1.53064244,0.108462208,1.643165929,1.46709782,1.235257637,0.825344162,0.041386623,0.269652676,0.431738992,1.457101138,0.87596927,-0.960917663,1.164349307,1.234381797,1.87935437,1.009558398,1.104483941,0.273738401,-0.29898411,-0.809366329,-0.295544658,1.566255963,1.804579627,0.59782683,0.455177446,0.776307588,1.549377171,0.348387089,-0.509244898,0.869439385,0.729580736,1.412976169,0.168022511,0.639617314,0.779056511,1.376782522,0.955922677,1.003417142,-0.870125305,1.90324551,-0.467869243,0.11738352,0.89505212,-0.07109419,1.382063515,0.424617023,1.108324909,-0.625512795,1.322912416,-0.327719115,0.237439426,1.851635692,1.396801107,-0.788225566,-1.443619371,-1.137077006,-1.926274105,1.027932062,1.12860561,0.836153084,1.097080047,1.371959238,-0.505774448,-0.192678891,-1.134520632,0.382874269,0.935693698,0.659915791,-2.289578496,0.670405058,1.083530373,1.041523801,1.030848419,-0.717175014,1.260274113,-0.901111232,-0.319286954,1.552143102,0.953780117,0.806430785,0.815121718,1.285285157,-1.274889571,0.934356783,0.14082711,0.015501167,0.314777113,-0.686261296,2.5,3.5,6,5,6,3.5,4.5,4.5
20,6,4,6,6,5,3,1,1,6,3,3,1,6,-1.825631344,-1.276919525,-1.677811833,-1.828908475,-1.795231079,-1.630397475,-1.563090768,-2.270307978,-1.745447101,-1.882809741,-0.892149576,-1.49840889,-0.073445656,-1.922096921,-1.240530118,-1.813739987,-0.541515162,1.683721475,0.744788618,1.288344774,0.726891044,1.476872679,2.105708938,-1.83013997,-0.988143497,1.361616675,1.33922495,1.778123316,0.414016296,-0.75022186,1.309278489,1.51513347,0.618736021,0.946179049,1.412976169,-0.656164593,0.664332192,1.219706238,-0.542003068,0.575176483,-1.321208062,-0.348997742,-0.175963537,-1.152739976,-1.160858524,-0.541492453,-1.19006624,-1.782061728,-1.012855286,1.893450221,-1.023113497,-1.261902516,-0.784748642,-0.738306002,-0.671329096,0.773827968,1.523441859,2.111478331,1.394895488,2.031156717,1.486186194,1.12860561,1.257879945,1.760918618,0.616691213,1.447417471,1.534832624,1.883627662,1.588801583,1.18286552,1.176021839,1.289441075,1.784092554,2.300540603,1.589289407,-0.880770935,1.198996626,1.543783307,0.034743985,-0.135297447,0.720159508,-0.959682145,1.095475188,1.060608544,1.486957818,-0.171569049,-0.550083419,1.027025517,-1.359731433,0.102554801,0.554147496,6,1,6,5.5,6,6,4,1
21,4,6,5,4,4,1,1,1,5,5,4,1,2,NA,0.853349175,1.535646326,0.717275342,1.240259067,1.830282758,1.639996256,1.417824986,NA,1.125938684,0.205076886,0.225061611,0.366639481,1.681435432,NA,0.926942271,0.884322007,-1.377039492,NA,-0.069600315,-1.276181908,-1.484369921,-0.084843921,-0.354983444,NA,-1.646950684,-0.405784195,-0.136530592,-0.421056651,1.129606445,0.122470111,-0.525174277,-0.44927632,0.814029118,-0.3062341,0.398844911,-0.178481877,-0.32405873,NA,0.05626374,-0.571872589,NA,-0.879899209,0.878498903,-0.595119918,NA,-0.216419416,NA,-0.803186336,0.459039313,0.168060768,0.729143986,-0.064157142,1.09142604,0.164189572,0.306671263,-0.798680439,-1.075517405,-0.505647501,-0.542181639,-0.516874256,-1.356468692,NA,-1.791062429,-0.108052675,NA,NA,-1.13542358,NA,NA,-1.443507996,NA,-1.499247727,-0.718888387,-1.089960352,NA,-0.876859675,NA,0.601631759,NA,0.728560669,0.094055856,-0.121080018,NA,NA,NA,0.875192654,-0.173052917,NA,NA,0.135425351,NA,NA,NA,NA,2,5.5,NA,NA
22,6,4,6,6,1,1,1,1,6,1,2,1,5,0.817394285,0.706857346,1.788622571,1.739103122,1.053796906,0.088472766,1.469632023,0.195032405,0.572023889,-1.672898665,1.052722686,1.463918861,-0.073445656,1.488457132,0.648871394,0.720954254,0.651620532,-1.637742226,-1.306549073,-0.16586243,-2.30398741,-0.679715506,-0.60159788,-1.83013997,-2.540085176,0.078814472,-1.142420147,-1.064780194,-1.426612402,0.282753026,0.578471469,-1.252192743,0.016504594,0.531075171,0.548600494,0.848101898,0.054339619,0.337909809,-0.810560551,-0.034575306,2.40400999,1.275633656,2.15237872,-0.916163723,2.475041085,-0.970876743,0.141293083,1.392465621,0.729128555,1.268341269,1.958077843,0.245700104,1.043369465,0.088649466,1.214741201,1.396801107,1.003929724,-0.846918852,1.146989734,0.448184388,-0.258205619,1.12860561,-0.18430213,1.316920987,1.63388996,1.648594927,0.140229736,1.237139584,-2.117657088,0.473210522,1.176021839,1.289441075,-0.252443175,-0.909029378,0.567465702,-1.837378981,-0.078436369,0.064661529,0.59715289,-1.287657291,0.935844512,-0.141792534,0.517386382,-1.084858973,-2.33727198,0.684813294,-1.006123668,-0.351323595,0.061314293,0.769807581,0.345447039,6,5,5.5,4,2.5,1.5,2,3
23,6,5,6,6,4,2,8,1,6,4,5,1,6,-1.825631344,-1.914657687,-1.880720731,-2.016893526,-1.602256972,0.491705848,-0.618585445,-1.040606096,0.009073693,1.615726593,0.226602149,0.243197932,0.596433238,1.488457132,-0.330579175,0.11346321,-0.356465795,-0.073752947,0.574758932,0.736762276,0.482802038,0.259599885,0.230528748,1.179611868,1.566255963,1.361616675,-0.904018082,-1.261791963,0.022552765,-1.801476666,1.099471048,1.141456229,0.618736021,-0.317225333,-0.008055957,0.848101898,0.847723933,1.219706238,0.551668468,-0.939223295,-0.139503043,-1.532227606,-1.811236112,-1.152739976,-1.733704038,0.898840717,-0.732699874,-2.009452738,1.033640086,-1.564215579,-1.819400125,-0.615080511,-0.784748642,-1.901473995,-1.945118077,0.825669246,0.494872462,-1.456336061,-1.059845446,-1.926274105,-2.490393135,0.875907257,-0.606028992,-1.78243093,-3.068076501,1.648594927,-1.474247614,0.590651506,-1.323159317,-0.052993589,-0.444514904,-2.117414138,-2.288978903,-1.711421873,-1.365620445,1.031114542,0.560293417,-2.462225774,-1.828008712,-0.319286954,-2.330577018,-0.058123234,-1.636667422,1.060608544,-0.094377049,1.529781765,-1.176059445,-2.615871115,-0.237681646,1.457450924,1.385018008,5,1,4.5,1.5,6,1,5,4.5
24,6,6,6,6,5,1,5,1,6,6,6,1,5,NA,0.084184198,1.535646326,1.551118072,-0.283997952,-0.53919645,0.505576188,1.417824986,NA,0.566171214,0.205076886,1.35630797,-0.073445656,1.323466975,NA,-0.134416833,1.291238292,-0.206463752,NA,0.665843015,0.865903945,0.950175666,1.168083749,-0.101790522,NA,0.078814472,1.091298549,-0.136530592,1.028108516,1.133262429,1.502976391,0.934281592,0.102542758,-1.568037656,1.178183101,1.091312109,-0.019805015,-0.32405873,NA,-0.315897455,-1.52499357,NA,1.221041817,-1.014111118,-0.874435766,NA,-0.673785782,NA,-0.803186336,0.643232318,1.758463573,-0.98252489,2.678020018,1.46627117,-0.472704918,-0.419984433,0.749401093,1.76842957,-2.55801956,0.050424662,0.14096537,0.833749432,NA,1.088448548,0.848097796,NA,NA,1.019235698,NA,NA,-0.555733103,NA,0.708190868,1.768818021,0.806272042,NA,0.240897517,NA,-0.154218606,NA,-2.075734431,-0.487985365,-3.589612854,NA,NA,NA,-2.004327217,1.156244693,NA,NA,-1.110880417,NA,NA,NA,NA,1,2.5,NA,NA
25,6,4,6,6,6,1,1,1,6,5,5,4,6,1.033746865,1.132016121,1.379030745,0.320829609,0.114974154,0.680842568,0.899887786,0.649017828,0.572023889,-0.413418407,-1.055629184,0.853558397,1.017016,0.518000813,-0.960917663,1.349391311,1.040128042,0.316975904,1.009558398,0.198523344,-0.300914458,-1.275838803,0.647118476,-0.101790522,-0.39478493,1.114273565,0.845753232,-0.872446467,-0.690360922,0.706179736,0.138579649,0.407321657,0.016504594,-0.281039835,-0.130223031,0.848101898,0.456225574,0.117584946,0.831890914,-0.194900905,-1.549792099,-0.790399276,-0.186829526,-0.480298256,-0.308697161,0.484610813,-0.969531012,0.896075178,-1.012855286,-0.754913622,-1.025283948,-0.401121902,-0.784748642,-0.7189897,1.222945593,0.09901355,-0.533696935,-1.011907852,0.128909241,-0.146438557,0.384863222,1.12860561,0.0265613,-0.015071906,0.939670211,-0.538244459,0.579978662,-0.703227597,0.471550997,-0.635206719,0.881859515,0.545802077,-0.001794719,0.26771639,-0.417504248,-0.690513818,0.56026684,1.260274113,0.403711429,1.249474709,0.535230927,-0.487985365,0.215443911,1.060608544,-0.497722371,1.17473901,1.336780712,-0.117511118,0.414969499,-1.050314292,-0.0660569,4,3.5,3,4,5,2.5,4.5,2.5
26,5,6,6,6,1,1,1,1,6,5,5,1,3,-0.055815147,-0.295175161,-1.331496457,-0.034664861,-0.83687249,0.680842568,-0.616895977,-0.145481172,0.074743901,0.951010487,-0.664094179,-1.332236473,-1.183409688,0.376784173,-0.855929242,0.123936216,-1.964091993,-0.596655666,NA,1.107819832,-0.283401774,0.334678488,-0.502486477,-0.101790522,-1.415885881,-1.301797653,-0.906399166,-0.112467647,-0.328069631,-0.545820473,1.309278489,-0.700490156,1.206180913,1.211040247,1.041871868,1.309746697,-1.36336455,1.219706238,NA,0.428424935,-0.095312098,NA,0.051437694,-1.014111118,-1.520663697,0.898840717,1.155679681,-0.639068998,-0.127682474,-0.730736977,-0.825127065,-0.179744027,-0.978216195,-0.906412265,-1.109599409,-1.017036932,0.250798703,0.664071464,-1.752788624,-0.343301776,0.813575782,-0.514057983,0.725401268,-0.243544345,-0.863320701,0.529071506,1.277280106,0.80584655,0.031065582,-1.336196937,-0.377584225,0.146491795,0.670405058,-0.327367237,0.806272042,-1.914066912,0.71996036,-1.155646497,-1.085594955,-0.479065057,1.752449895,-0.314888949,-0.362644895,NA,-0.258214741,0.194887578,0.463832672,0.830001667,-0.096060958,1.457450924,1.178283209,5,3,6,NA,1,2,NA,1
27,6,5,6,5,3,1,1,1,6,3,4,1,6,0.817394285,0.919436733,0.971325934,0.905260392,0.667848692,0.672522688,0.329298815,0.390445675,0.637694096,0.21631482,1.117298477,0.665017337,0.136845725,1.271705315,0.579371768,0.298505214,0.66082492,0.12134301,-0.172180361,-0.533584095,-0.684016365,-1.275838803,-0.60159788,-0.131509915,-0.39478493,-0.978290245,-0.899255914,-0.492457057,-1.052652214,-0.345075071,-0.36214299,-0.513651535,-2.015686876,-0.515730897,-0.33162145,-0.062799889,0.089442093,-0.543886619,-1.367117122,-0.203485905,0.317665031,0.99368418,0.744507376,-0.467869243,0.403806277,0.074169507,-0.062946235,0.172293726,1.062001869,-0.975371595,0.566204082,-0.398648813,0.016519875,-0.118089401,-0.265876349,-0.368143154,-0.793453002,-1.011907852,-0.811939691,-0.938596936,-0.746001322,-2.114563752,-0.606028992,-1.347064798,-0.570865841,0.136585317,-1.292051206,-0.704130545,-0.322946775,-1.193271296,-0.74396515,-1.934253467,-2.288978903,-1.323647113,-1.987093558,0.839260687,-0.39782341,0.286513516,1.339566647,-0.135297447,0.134617341,-0.50890269,-0.848684923,0.569634893,-0.352591791,0.554393397,-0.541147366,0.116301359,0.622339186,-1.050314292,-0.480509327,1,4,4,2,2,2,3.5,5
28,6,6,6,6,6,2,2,1,6,4,3,1,6,1.474251136,1.091439835,1.174234832,1.53064244,-0.457436221,0.878299169,-0.616051242,0.712176711,1.200644292,1.265870199,1.964944278,-0.788981936,-0.474526043,1.290589109,-1.240530118,0.298505214,0.670029307,-1.637742226,-1.618688899,-0.901305761,-0.335939827,-0.692228607,-1.852419892,-1.606666441,1.566255963,0.466596691,-0.901636998,0.079866079,-1.426612402,0.706179736,0.849109729,0.40291502,-1.112339736,-1.76104253,-1.784346113,-0.244071041,-0.654512466,-0.323064781,1.376782522,0.194430288,0.298272615,0.172129821,1.66497829,0.466006754,-0.521737502,-0.134839743,0.149441038,0.420488947,-0.736705537,-1.147476278,0.764733126,-0.184690204,-0.556233878,-1.526628865,-1.300019195,-0.342222515,0.240343831,-1.430902681,-0.238896622,-0.542181639,-1.603426443,-1.56700922,0.422891707,1.321236737,0.153878047,1.447417471,1.534832624,-0.704130545,0.471550997,-0.30016541,0.143809744,0.52380945,1.563348694,-0.133479857,0.367290407,-0.497861594,-0.078436369,-2.277335552,-0.896632363,0.48930528,-0.674298936,0.565752637,0.320390757,-0.145520946,-0.38463821,1.039856049,-0.746827357,1.494650472,0.445511583,0.082164238,0.137729411,5,6,1.5,2.5,1,4.5,1.5,1
29,6,5,6,6,4,2,2,1,6,3,4,1,5,1.474251136,1.749466139,0.766530021,1.322181757,1.246771013,0.655882926,1.657012566,1.361575404,1.388294357,1.33584976,1.986469541,1.863369623,0.596433238,1.648557566,2.607772532,1.359864318,1.252790572,-1.051917419,-0.871749607,-0.720780819,-1.920885504,-1.250812602,-1.643598614,-1.606666441,0.320315153,0.402321879,-2.644265059,-1.07413628,-0.877341016,1.337663816,0.619025349,-0.882922139,-0.259404945,-0.515730897,-1.243535932,0.62966731,-1.36336455,-0.324555705,0.555556789,0.726917082,1.261089804,2.336366103,2.618047171,0.901872221,0.756504542,1.100272773,1.725779454,0.896075178,2.138239082,0.44695099,1.759548799,1.967261333,-0.099204352,0.27607203,1.843431301,0.981485681,0.500099898,-0.821485473,-1.299645663,0.843255256,-1.389070163,0.581051079,0.228959246,-0.903067168,-0.741224147,-0.032122127,1.019727588,-0.487129606,-0.145593319,-0.140863076,-0.300077703,0.318656152,0.429724801,-0.909029378,-0.454358002,0.457149714,0.240879799,-1.291227234,0.39923256,-0.711477369,0.527541821,-0.487985365,-0.375542963,-0.871329104,0.163837692,1.039856049,1.336780712,-2.369795762,1.406004809,0.061773676,-1.308431351,2.5,6,5.5,1,1,2.5,4,3.5
